"adr_company_id","name1","strno","name2","name3","street","city_code","country_id","lang_country_name","zip_code","post_box_no","post_box_code","vat_tin","cst_tin","name3","lang_property_name","master_property_id","payment_condition_id","lang_description","net_days","transit_days","email","telephone1","telephone2","email","account_no","bank_code","bank_name","bank_address","financial_account_no"
"2091","MANOJKUMAR BHIMABHAI KALSARIYA",,,"204, HEENA AVENUE ,B/H ESSAR PETROL PIMP , GIDC CHAR RASTA , VAPI -396195",,,"1","INDIA",,,,,,"204, HEENA AVENUE ,B/H ESSAR PETROL PIMP , GIDC CHAR RASTA , VAPI -396195","Supplier","2",,NULL,NULL,"0","msw_manoj@yahoo.co.in",,,"msw_manoj@yahoo.co.in","30587434312","SBIN0001658","STATE BANK OF INDIA","SILVASSA","3158"
"2092","INDIAN RED CROSS SOCIETY",,,"ST.JOHN AMBULANCE. RED CROSS HOUSE, SILVASSA BRANCH DADRA and NAGAR HAVELI U.T . SILVASSA-396230",,,"1","INDIA",,,"AAAAI3868H",,,"ST.JOHN AMBULANCE. RED CROSS HOUSE, SILVASSA BRANCH DADRA and NAGAR HAVELI U.T . SILVASSA-396230","Supplier","2",,NULL,NULL,"0","ronaldlawrence51@gmail.com",,,"ronaldlawrence51@gmail.com",,NULL,NULL,NULL,"3159"
"2093","SGT MULTICLEAN EQUIPMENTS",,,"#1, MANJU COMPLEX, 1ST FLOOR 2ND CROSS,KIRLOSKAR HOUSING BOARD SOCIETY, NEAR SHANKARMUTT, KURUBARAHALLI MAIN ROAD,BANGALORE ,560079",,,"1","INDIA",,,"AAZPW7201L","29810799186","29810799186","#1, MANJU COMPLEX, 1ST FLOOR 2ND CROSS,KIRLOSKAR HOUSING BOARD SOCIETY, NEAR SHANKARMUTT, KURUBARAHALLI MAIN ROAD,BANGALORE ,560079","Supplier","2","68","100% ADVANCE ","1","0","sgtmulticlean@gmail.com",,,"sgtmulticlean@gmail.com","`3612020001079","HDFC0000361","HDFC BANK LTD","BASAVESHWARA NAGAR","3160"
"2095","TANVI INFRANISION PVT LTD",,,"T.I.P.L.224 and 25,26 LANDMARK, NEAR DISTICT COURT, SILVASSA-396230",,,"1","INDIA",,,"AAECT8752B",,,"T.I.P.L.224 and 25,26 LANDMARK, NEAR DISTICT COURT, SILVASSA-396230","Supplier","2","55","NO CREDIT","1","0","info@tanviinfravison.com",,,"info@tanviinfravison.com",,NULL,NULL,NULL,"3165"
"2096","NILESH C. AMRUTIA ",,,"A-401, RAJ RESIDENCY, HARIYA HOSPITAL,  VAPI- 396145",,,"1","INDIA",,,"AIJPA6566E",,,"A-401, RAJ RESIDENCY, HARIYA HOSPITAL,  VAPI- 396145","Supplier","2","55","NO CREDIT","1","0","keshab.bhanja@3dpackaging.in",,,"keshab.bhanja@3dpackaging.in","0646104000137010","IBKL0000646","IDBI BANK","VAPI","3166"
"2098","G.K.ENGINEERING WORKS",,,"C-3, ASHAPURA ESTATE, SUBHASH NAGAR,J.M.M. ROAD, GHATKOPAR (W),MUMBAI,400084",,,"1","INDIA",,,"AANPG3298B","27740382594 V  w.e.f","27740382594 C w.e.f.","C-3, ASHAPURA ESTATE, SUBHASH NAGAR,J.M.M. ROAD, GHATKOPAR (W),MUMBAI,400084","Supplier","2","1","30 DAYS AFTER RECEIPT OF MATERIAL ","30","0","gkengineeringworks6@gmail.com",,,"gkengineeringworks6@gmail.com","0127201004418","CNRB0000127","CANARA BANK","SAKINAKA","3170"
"210","LUCKY GRAPHICS (S)","106","VEENA KILLEDAR IND ESTATE","BYCULLA (W)","10/14, PAIS STREET ","400011","1","INDIA","MH",,,,,"BYCULLA (W)","Supplier","2","1","30 DAYS AFTER RECEIPT OF MATERIAL ","30","0",,,,,"51","TJSB0000012","THE THANE JANATA SAHAKARI BANK LTD","SECTOR 17 ,VASHI","367"
"2100","BALAJI COMPUTER",,,"103 bass complex near crossway hotel G.I.D.C char ,rasta vapi ,396195",,,"1","INDIA",,,"BOCPM4038K","24250703628","24750703628","103 bass complex near crossway hotel G.I.D.C char ,rasta vapi ,396195","Supplier","2","14","21 DAYS AFTER RECEIPT OF MATERIAL","21","0","balajicomputervapi@gmail.com",,,"balajicomputervapi@gmail.com","7585800001448","YESB0000075","YES BANK LTD","G.I.D.C., VAPI","3173"
"2101","VINAYAK PRINTER PVT. LTD. A/C OXYGLOW",,,"PLOT NO -789, HSIIDC, INDUSTRIAL ESTATE. RAI ,SONEPAT, HARYANA ,131029",,,"1","INDIA",,"AABCV4366LEM002","AABCV4366L","`06183016459","`06183016459","PLOT NO -789, HSIIDC, INDUSTRIAL ESTATE. RAI ,SONEPAT, HARYANA ,131029","Supplier","2","49","AFTER  CUSTOMER PAYMENT RECEIPT","60","0","SALES@VINAYAKPRINTER.COM","011","011","SALES@VINAYAKPRINTER.COM","`82831250000051","SYNB0008283","SYNDICATE BANK","KUNDLI (SONEPAT)  H.R.","3174"
"2102","INTERNATIONAL MANAGEMENT SERVICES",,,"D-104, MANAGAL VATIKA, VAPI,GUJARAT-396195-VAPI",,,"1","INDIA",,,"ADFPA4636A",,,"D-104, MANAGAL VATIKA, VAPI,GUJARAT-396195-VAPI","Supplier","2","45","ADVANCE 40 % ,","1","0","umesh.ims@gmail.com",,,"umesh.ims@gmail.com","7372020007322","HDFC0000737","HDFC BANK LIMITED  ","GUNJAN CINEMA KOPARLI ROAD VAPI","3176"
"2103","TOYOP RELIEF PRIVATE LIMITED",,,"KANTI ENGG WORKS, HARICHAND MILL COMD, L.B.S. MARG, VIKHAROLI (WEST)MUMBAI - 400079",,,"1","INDIA",,"AACCT7434LED001","AACCT7434L","27650654583 V W.EF.0","27650654583C W.E.F 0","KANTI ENGG WORKS, HARICHAND MILL COMD, L.B.S. MARG, VIKHAROLI (WEST)MUMBAI - 400079","Supplier","2","68","100% ADVANCE ","1","0","plastics@toyop.com","022","022","plastics@toyop.com","002020100020265","BKID0000020","BANK OF INDIA","GHATKOPAR (WEST)","3177"
"2104","SHIVGANGA MARKETING",,,"SHOP NO. 1, RIDDI SIDDHI APPARTMENT,
NAROLI SILVASSA- 396235
DADRA and NAGAR HAVELI.",,,"1","INDIA",,,"AMGPP0910N",,,"SHOP NO. 1, RIDDI SIDDHI APPARTMENT,
NAROLI SILVASSA- 396235
DADRA and NAGAR HAVELI.","Supplier","2","8","IMMEDIATE AGAINST PO","1","0","keshab.bhanja@3dpackaging.in",,,"keshab.bhanja@3dpackaging.in","655405119931","ICIC0000422","ICICI BANK LTD","SILVASSA","3196"
"2105","AMITA DESAI and CO.",,,"404, ANDHERI FLYOVER APPT. OPP. TELLI GALLI, ANDHERI (EAST) MUMBAI-400069",,,"1","INDIA",,,"AAHPD5845K",,,"404, ANDHERI FLYOVER APPT. OPP. TELLI GALLI, ANDHERI (EAST) MUMBAI-400069","Supplier","2",,NULL,NULL,"0","accounts@amitadesai.com","022","022","accounts@amitadesai.com","0311244216","KKBK0001351","KOTAK MAHINDRA BANK",,"3178"
"2106","UNITED ARAB SHIPPING AGENCY CO. (I) PVT LTD.",,,"801/A, GODREJ COLISEUM , SOMAIYA HOSPITAL ROAD,
OFF EASTERN EXPRESS HIGHWAY, SION (EAST) MUMBAI -400022",,,"1","INDIA",,,"AAACU8855G",,,"801/A, GODREJ COLISEUM , SOMAIYA HOSPITAL ROAD,
OFF EASTERN EXPRESS HIGHWAY, SION (EAST) MUMBAI -400022","Supplier","2","68","100% ADVANCE ","1","0","shilpa.zope@3dpackaging.in","022","022","shilpa.zope@3dpackaging.in",,NULL,NULL,NULL,"3179"
"2108","VIMAL PLASTICS.",,,"C-188, SECTOR - 63, NOIDA 201301",,,"1","INDIA",,"AADPF5229RXM004","AADPF5229R","09465705209",,"C-188, SECTOR - 63, NOIDA 201301","Supplier","2","1","30 DAYS AFTER RECEIPT OF MATERIAL ","30","0","vimal@vimalplastics.com","0120","0120","vimal@vimalplastics.com","`3929008700000468","PUNB0062700","PUNJAB NATIONAL BANK","NEW DELHI","3180"
"211","LAXMI DISTRIBUTORS PVT LTD",,,,,,"1","INDIA",,"AABCL5068MXD001",,,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,,,,,NULL,NULL,NULL,"363"
"2110","SOCIETE EUROPEENNE D’ETIQUETAGE ET DE CONDITIONNEMENT",,,"70 chemin des Baisses – BP 50039 – 01442 VIRIAT Cedex - France",,,"1","INDIA",,,,"FR 88 773 201 058",,"70 chemin des Baisses – BP 50039 – 01442 VIRIAT Cedex - France","Supplier","2","67","30 DAYS FROM INVOICE DATE ","30","0","m.dondaine@stratuspackaging.com",,,"m.dondaine@stratuspackaging.com",,NULL,NULL,NULL,"3183"
"2111","IMAGINARIUM INDIA PVT.,LTD.",,,"D-11/1, ROAD NO: 21, MIDC,
MAROL INDUSTRIAL AREA,
ANDHERI(E) 400093",,,"1","INDIA",,,"AACCI0336C","27850701421 V w.e.f.","CST No. 27850701421 ","D-11/1, ROAD NO: 21, MIDC,
MAROL INDUSTRIAL AREA,
ANDHERI(E) 400093","Supplier","2","68","100% ADVANCE ","1","0","s.jagan@imaginarium.co.in","022","022","s.jagan@imaginarium.co.in","054301601000215","CORP0000543","CORPORATION BANK  ","MAHAKALI C RD PBB BRANCH MUMBAI","3184"
"2112","PRADIP H. SOLANKI",,,"OPP.HAVELI PETROL PUMP.VAD FALIYA, NAROLI SILVASSA-396230",,,"1","INDIA",,,"AVUPS6254K",,,"OPP.HAVELI PETROL PUMP.VAD FALIYA, NAROLI SILVASSA-396230","Supplier","2","55","NO CREDIT","1","0","SOLANKI.2015@GMAIL.COM",,,"SOLANKI.2015@GMAIL.COM","50200004508207","HDFC0002355","HDFC BANK LIMITED","SILVASSA","3185"
"2113","PRECITECH LABORATORIES PVT LTD",,,"1ST FLOOR BHANUJYOT COMPLEX,PLOT NO. C5/27 NR GIDC CHAR RASTA VAPI- 396195",,,"1","INDIA",,,"AAHCP1824B",,,"1ST FLOOR BHANUJYOT COMPLEX,PLOT NO. C5/27 NR GIDC CHAR RASTA VAPI- 396195","Supplier","2","24","IMMEDIATE AGAINST DELIVERY","1","0","VAPI@PRECITECHLAB.COM",,,"VAPI@PRECITECHLAB.COM","30597703259","SBIN0011029","STATE BANK OF INDIA  ","SPECIALISED COMMRCIAL BR.GIDC CHAR RASTA VAPI GUJARAT ","3186"
"2114","VIJAY K SHAH",,,"SHED NO. 1/B.
SURVEY NO.909P
OPPSITE PRAGMATIC INDUSTRIAL ESTATE,
AMALI.- SILVASSA-396230
",,,"1","INDIA",,,"AEUPS4481B",,,"SHED NO. 1/B.
SURVEY NO.909P
OPPSITE PRAGMATIC INDUSTRIAL ESTATE,
AMALI.- SILVASSA-396230
","Supplier","2","1","30 DAYS AFTER RECEIPT OF MATERIAL ","30","0","everestinteriors@yahoo.com",,,"everestinteriors@yahoo.com","00741000002124","HDFC0000074","HDFC BANK LTD-SILVASSA","SILVASSA","3189"
"2115","ROHIN V SHAH",,,"SHED NO. 1/B.
SURVEY NO.909P
OPPSITE PRAGMATIC INDUSTRIAL ESTATE,
AMALI.- SILVASSA-396230
",,,"1","INDIA",,,"AEUPS4490Q",,,"SHED NO. 1/B.
SURVEY NO.909P
OPPSITE PRAGMATIC INDUSTRIAL ESTATE,
AMALI.- SILVASSA-396230
","Supplier","2",,NULL,NULL,"0","everestinteriors@yahoo.com",,,"everestinteriors@yahoo.com","00741000005243","HDFC0000074","HDFC BANK LTD-SILVASSA","SILVASSA","3188"
"2116","RAVIRAJ V SHAH",,,"SHED NO. 1/B.
SURVEY NO.909P
OPPSITE PRAGMATIC INDUSTRIAL ESTATE,
AMALI.- SILVASSA-396230
",,,"1","INDIA",,,"FKQPS0561H",,,"SHED NO. 1/B.
SURVEY NO.909P
OPPSITE PRAGMATIC INDUSTRIAL ESTATE,
AMALI.- SILVASSA-396230
","Supplier","2",,NULL,NULL,"0","everestinteriors@yahoo.com",,,"everestinteriors@yahoo.com","50100015752628","HDFC0000074","HDFC BANK LTD-SILVASSA","SILVASSA","3187"
"212","LAXMI RESINS PRODUCT PVT LTD",,,,,,"1","INDIA",,,,,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,,,,,NULL,NULL,NULL,"364"
"2121","S.A.MERCHANT",,,"VAIKUNTH , FLAT NO. 1, 1ST FLOOR, 31 A MOUNT MARY ROAD, BANDRA (WEST) MUMBAI -400050",,,"1","INDIA",,,"AAFPM5415L",,,"VAIKUNTH , FLAT NO. 1, 1ST FLOOR, 31 A MOUNT MARY ROAD, BANDRA (WEST) MUMBAI -400050","Supplier","2",,NULL,NULL,"0","merchantatm@gmail.com","022","022","merchantatm@gmail.com"," 00510400012175","DCBL0000005","DCB BANK","BANDRA BRANCH, HILL ROAD, BANDRA(W), MUMBAI-400050","3194"
"2122","POWERTRAC ENGINEER`S",,,"SHOP NO-05,TAWKKAL COMPLEX,BEHIND SHEELA COMP ,AMRAVATI ROAD WADI NAGPUR (MH) ,NAGPUR - 440023",,,"1","INDIA",,,"CPRPK4229M","27221025602V     DT-","27221025602C    DT-0","SHOP NO-05,TAWKKAL COMPLEX,BEHIND SHEELA COMP ,AMRAVATI ROAD WADI NAGPUR (MH) ,NAGPUR - 440023","Supplier","2","1","30 DAYS AFTER RECEIPT OF MATERIAL ","30","0","powertrac.ngp@gmail.com",,,"powertrac.ngp@gmail.com","`212005500027","ICIC0002120","ICICI BANK LTD","TUMSAR","3195"
"2123","SHIVGANGA MARKETING",,,"SHOP NO. 1, RIDDI SIDDHI APPARTMENT,
NAROLI SILVASSA- 396235
DADRA and NAGAR HAVELI.
",,,"1","INDIA",,,"AMGPP0910N ",,,"SHOP NO. 1, RIDDI SIDDHI APPARTMENT,
NAROLI SILVASSA- 396235
DADRA and NAGAR HAVELI.
","Supplier","2",,NULL,NULL,"0","shivganga.marketing@gmail.com",,,"shivganga.marketing@gmail.com","655405119931","ICIC0000422","ICICI BANK LTD","SILVASSA","0"
"2124","DIVAKARAN STORAGE AND HANDLING SYSTEMS PVT. LTD.",,,"C1/16 and 17, G.I.D.C. INDL. ESTATE,UMBERGAON ,GUJARAT ,396171",,,"1","INDIA",,"AAACD4068NXM001","AAACD4068N","24250500112","24750500112","C1/16 and 17, G.I.D.C. INDL. ESTATE,UMBERGAON ,GUJARAT ,396171","Supplier","2","21","25% ADVANCE ALONG WITH PO and 75% AGAINST PI AT THE TIME OF DELIVERY.
","1","0","info@divakaran.in","0260","0260","info@divakaran.in","`09538640000012","HDFC0000953","HDFC BANK","UMBERGAON","3197"
"2125","UNIVERSAL HEALTH CARE",,,"PLOT NO.1, SURVEY NO.101/P,VILLAGE RAKHOLI, RAKHOLI INDUSTRIAL ESTATE,
SILVASSA, U.T. OF DADRA NAGAR HAVELI,SILVASSA.-396230",,,"1","INDIA",,"AAAFU4648JXM001",," DNH / ST / 26000002"," DNH / CST / 2347 W.","PLOT NO.1, SURVEY NO.101/P,VILLAGE RAKHOLI, RAKHOLI INDUSTRIAL ESTATE,
SILVASSA, U.T. OF DADRA NAGAR HAVELI,SILVASSA.-396230","Supplier","2","1","30 DAYS AFTER RECEIPT OF MATERIAL ","30","0","universalsilvassa@gmail.com","0260","0260","universalsilvassa@gmail.com","25011000222","BKDN0241027","DENA BANK",,"3198"
"2126","VIRAL K.BULSARA",,,"302 LUV KUSH APT.
HALAR ROAD,VALSAD-396001",,,"1","INDIA",,,"AKCPB1215G",,,"302 LUV KUSH APT.
HALAR ROAD,VALSAD-396001","Supplier","2","23","7 DAYS AFTER RECEIPT OF MATERIAL","7","0","vbulsara6868@yahoo.com",,,"vbulsara6868@yahoo.com","913020031703168","UTIB0000059","AXIS BANK","VALSAD","3199"
"2127","VIRAL ENTERPRISE",,,"B/H VALSAD DIST. CO-OP BANK AZAD CHAWK , VALSAD . -396001",,,"1","INDIA",,"AALFV6612QED001","AALFV6612Q","24250200938","24750200938","B/H VALSAD DIST. CO-OP BANK AZAD CHAWK , VALSAD . -396001","Supplier","2","23","7 DAYS AFTER RECEIPT OF MATERIAL","7","0","vbulsara6868@yahoo.com","02632","02632","vbulsara6868@yahoo.com",,NULL,NULL,NULL,"3200"
"2129","SABIC",,,"PO BOX 5101, RIYADH 11422,SAUDI ARABIA",,,"1","INDIA",,,,,,"PO BOX 5101, RIYADH 11422,SAUDI ARABIA","Supplier","2","68","100% ADVANCE ","1","0","gauravs@sabic.com",,,"gauravs@sabic.com",,NULL,NULL,NULL,"3201"
"213","MOSS SRL",,,"VIA PASTEUR 123/1 42122 REGGIO EMILIA ITALY",,,"23","ITALY",,,,,,"VIA PASTEUR 123/1 42122 REGGIO EMILIA ITALY","Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0","manuel.montermini@moss.it,Sabato.Fasano@moss.it",,,"manuel.montermini@moss.it,Sabato.Fasano@moss.it",,NULL,NULL,NULL,"372"
"2130","SHREE GANESH GRAPHICS PVT LTD  A/C PSYCHOTROPICS INDIA ",,,"A/ 696 TTC INDUSTRIAL ESTATE, MIDC,PAWNE KOPARKHERNE,NAVI MUMBAI -400709",,,"1","INDIA",,"AAGCS1192LEM002",,"27290015163V W.E.F.0","27290015163 C W.E.F.","A/ 696 TTC INDUSTRIAL ESTATE, MIDC,PAWNE KOPARKHERNE,NAVI MUMBAI -400709","Supplier","2","49","AFTER  CUSTOMER PAYMENT RECEIPT","60","0","namrata@shreeganeshgraphics.com",,,"namrata@shreeganeshgraphics.com","00000067013699007","SBTR0000571 ","STATE BANK OF TRAVANCORE ","MULUND (EAST)","3202"
"2131","EQUINOX SOLUTIONS",,,"R65, TTC, RABALE, NAVI MUMBAI- 400701",,,"1","INDIA",,,"AACFE1766F",,,"R65, TTC, RABALE, NAVI MUMBAI- 400701","Supplier","2","55","NO CREDIT","1","0","INFO@EQUINOXAB.COM","022","022","INFO@EQUINOXAB.COM","579102000001762","IBKL0000579","IDBI BANK  ","PRABHADEVI MUMBAI","3204"
"2132","GLITORIUM",,,"53/55,KAPOL WADI, M.G.ROAD, GHATKOPAR(W) MUMBAI 400086",,,"1","INDIA",,,"AAHFG8542Q","27510662614V","CST TIN NO. 27510662","53/55,KAPOL WADI, M.G.ROAD, GHATKOPAR(W) MUMBAI 400086","Supplier","2","68","100% ADVANCE ","1","0","glitoriumceramics@gmail.com",,,"glitoriumceramics@gmail.com","914020046431794","UTIB0001843","AXIS BANK","GHATKOPAR","3205"
"2135","PRAMUKH SWAMI STATIONERS and PRINTERS",,,"13, Bajarang Complex, Morarji Circle Road, GIDC, Vapi -396195",,,"1","INDIA",,,"AAOPT2488H","24250700819","24750700819","13, Bajarang Complex, Morarji Circle Road, GIDC, Vapi -396195","Supplier","2","1","30 DAYS AFTER RECEIPT OF MATERIAL ","30","0","kiran@pramukhprints.com",,,"kiran@pramukhprints.com","081100001961","UTIB0SBPP08","SARDAR BHILADWALA PARDI P. CO-OP BANK","KOPARLI RODA BRACH","3208"
"2136","SILVASSA CEMENT PRODUCTS PVT LTD",,,"SHOP NO 8 VIKAS COMPLEX ,TOKARKHADA,SILVASSA,-396230",,,"1","INDIA",,,"AADC4425P","26000001171","ADM/DNH/CST/1113 DT.","SHOP NO 8 VIKAS COMPLEX ,TOKARKHADA,SILVASSA,-396230","Supplier","2","68","100% ADVANCE ","1","0","silvassa@mundragroup.com","0260","0260","silvassa@mundragroup.com","`04745100000365","DCBL0000047","DEVELOPMENT CREDIT BANK","SILVASSA","3209"
"2137","SANTOSH MAGNETIC WORKS",,,"B/6, SHOBHANA APT, K.V ROAD, MARATHA COLONY DAHISAR (EAST), MUMBAI – 400068",,,"1","INDIA",,,"ABDFS2378H","27820077291V","27820077291C","B/6, SHOBHANA APT, K.V ROAD, MARATHA COLONY DAHISAR (EAST), MUMBAI – 400068","Supplier","2","24","IMMEDIATE AGAINST DELIVERY","1","0","santosh_magnetic@hotmail.com","022","022","santosh_magnetic@hotmail.com","07120200000170","BARB0DAHISA","BANK OF BARODA","MUMBAI","3210"
"2138","GUJARAT ENVIRO PROTECTION and INFRASTRUCTURE (DandNH) PVT.LTD.",,,"SURVEY NO.9/1, VILLAGE MOTA RANDHA, SILVASSA- 396230",,,"1","INDIA",,,"AACCG6016F","26001001409","DNH/CST/T/1409","SURVEY NO.9/1, VILLAGE MOTA RANDHA, SILVASSA- 396230","Supplier","2","68","100% ADVANCE ","1","0","dnh@luthraindia.com",,,"dnh@luthraindia.com","384103000000611","IBKL0000384","IDBI BANK LTD.","SURAT","3211"
"2139","SHREE BON BON TRADERS",,,"5TH FLOOR, SEZAL ENCASAA, S. V. ROAD, KANDIVALI (WEST) MUMBAI-400067",,,"1","INDIA",,,"AAYPL0331K","27110383668V W.E.F. ","27110383668C W.E.F. ","5TH FLOOR, SEZAL ENCASAA, S. V. ROAD, KANDIVALI (WEST) MUMBAI-400067","Supplier","2","42","50% ADVANCE AGAINST ORDER AND BALANCE 50% - 30 DAYS CREDIT FROM DELIVERY DATE","30","0","accounts@bonbonuniforms.com","022","022","accounts@bonbonuniforms.com","464905040051046","UBIN0546496","UNION BANK OF INDIA","KANDIVALI-WEST","3212"
"214","MINI SANGAM STORES",,"KURESHI APARTMENT,",,"OPP.BUS DEPOT, TOKARKHADA, ","396 230","1","INDIA","GJ",,,,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,"02602632164",,,"04720200001328","DCBL0000047","DEVELOPMENT CREDIT BANK","SILVASSA","371"
"2140","SUMAN ENTRPRISES",,,"67, NAGDEVI STREET, 1st FLOOR,MUMBAI-400003",,,"1","INDIA",,,"APLPK2280E","27410639971CandV dt.","27410639971CandV dt.","67, NAGDEVI STREET, 1st FLOOR,MUMBAI-400003","Supplier","2","6","45 DAYS CREDIT AFTER MATERIAL RECEIPT","45","0","sumanenterprises99@gmail.com",,,"sumanenterprises99@gmail.com","103904180000267","SVCB0000039","SHAMRAO VITHAL CO-OP BANK LTD.","BHAYANDER WEST","3215"
"2141","SHREE GANESH GRAPHICS PVT LTD  A/C DABUR DUBAI",,,"A/ 696 TTC INDUSTRIAL ESTATE, MIDC,PAWNE KOPARKHERNE,NAVI MUMBAI -400709",,,"1","INDIA",,"AAGCS1192LEM002",,"27290015163V W.E.F.0","27290015163 C W.E.F.","A/ 696 TTC INDUSTRIAL ESTATE, MIDC,PAWNE KOPARKHERNE,NAVI MUMBAI -400709","Supplier","2","49","AFTER  CUSTOMER PAYMENT RECEIPT","60","0","namrata@shreeganeshgraphics.com",,,"namrata@shreeganeshgraphics.com","00000067013699007","SBTR0000571 ","STATE BANK OF TRAVANCORE ","MULUND (EAST)","3216"
"2142","SHREE GANESH GRAPHICS PVT LTD  A/C ZYMO COSMETIC",,,"A/ 696 TTC INDUSTRIAL ESTATE, MIDC,PAWNE KOPARKHERNE,NAVI MUMBAI -400709",,,"1","INDIA",,"AAGCS1192LEM002",,"27290015163V W.E.F.0","27290015163 C W.E.F.","A/ 696 TTC INDUSTRIAL ESTATE, MIDC,PAWNE KOPARKHERNE,NAVI MUMBAI -400709","Supplier","2","49","AFTER  CUSTOMER PAYMENT RECEIPT","60","0","namrata@shreeganeshgraphics.com",,,"namrata@shreeganeshgraphics.com","`00000067013699007","SBTR0000571 ","STATE BANK OF TRAVANCORE ","MULUND (EAST)","3217"
"2143","NETWORK OFFICE AUTOMATION",,,"GALA NO.45 and 46, J – TYPE, FIRST PHASE, OPP. MODISON METAL,VAPI.396195",,,"1","INDIA",,,"AAEFN0298B","24250701944","24750701944","GALA NO.45 and 46, J – TYPE, FIRST PHASE, OPP. MODISON METAL,VAPI.396195","Supplier","2","68","100% ADVANCE ","1","0","tarun@noa.co.in","0260","0260","tarun@noa.co.in","311357091","KKBK0003007","KOTAK MAHINDRA ","VAPI","3218"
"2144","MONITOR BATTERIES",,,"6,KRISHNA KUNJ APARTMENT,SILVASSA ROAD,VAPI -396191",,,"1","INDIA",,,"AAQPN5912Q","24250700840","24750700840","6,KRISHNA KUNJ APARTMENT,SILVASSA ROAD,VAPI -396191","Supplier","2","24","IMMEDIATE AGAINST DELIVERY","1","0","monitor.batteries@yahoo.com","0260","0260","monitor.batteries@yahoo.com","56144049844","SBIN0001658","STATE BANK OF INDIA","SILVASSA","3219"
"2145","SHREE GANESH GRAPHICS PVT LTD  A/C CARE COSMETIC",,,"A/ 696 TTC INDUSTRIAL ESTATE, MIDC,PAWNE KOPARKHERNE,NAVI MUMBAI -400709",,,"1","INDIA",,"AAGCS1192LEM002",,"27290015163V W.E.F.0","27290015163 C W.E.F.","A/ 696 TTC INDUSTRIAL ESTATE, MIDC,PAWNE KOPARKHERNE,NAVI MUMBAI -400709","Supplier","2","49","AFTER  CUSTOMER PAYMENT RECEIPT","60","0","namrata@shreeganeshgraphics.com",,,"namrata@shreeganeshgraphics.com","00000067013699007","SBTR0000571 ","STATE BANK OF TRAVANCORE ","MULUND (EAST)","3220"
"2146","VINAYAK PRINTER PVT. LTD. A/C ORGANIC HARVEST",,,"PLOT NO -789, HSIIDC, INDUSTRIAL ESTATE. RAI ,SONEPAT, HARYANA ,131029",,,"1","INDIA",,"AABCV4366LEM002","AABCV4366L","`06183016459","`06183016459","PLOT NO -789, HSIIDC, INDUSTRIAL ESTATE. RAI ,SONEPAT, HARYANA ,131029","Supplier","2","49","AFTER  CUSTOMER PAYMENT RECEIPT","60","0","SALES@VINAYAKPRINTER.COM","011","011","SALES@VINAYAKPRINTER.COM","82831250000051","SYNB0008283","SYNDICATE BANK","KUNDLI (SONEPAT)  H.R.","3221"
"215","M S ELECTRICALS and HARDWARE STORES",,"SOUBHAGYA INN HOTEL,","AMLI","VAPI - SILVASSA MAIN ROAD","396 230","1","INDIA","GJ",,,,,"AMLI","Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0","keshab.bhanja@3dpackaging.in",,,"keshab.bhanja@3dpackaging.in","0206-S02931-060","INDB0000206","INDUSIND BANK LIMITED","SILVASSA","368"
"2150","PUJA WOODEN BOX PACKAGING",,,"NH.NO.8,OPP PSP HOTEL,VARMASEL
TUNGARPHATA,SATIVALI,VASAI(E)
PALGHAR",,,"1","INDIA","MH",,"AVNPA8108M","27940834213V   DT.8/","27940834213C   DT.8/","NH.NO.8,OPP PSP HOTEL,VARMASEL
TUNGARPHATA,SATIVALI,VASAI(E)
PALGHAR","Supplier","2","68","100% ADVANCE ","1","0","umeshpujawoodenbox@gmail.com","9623382515","9764734304","umeshpujawoodenbox@gmail.com","15750200006966","FDRL0001575","THE FEDERAL BANK LIMITED","PALGHAR","3231"
"2151","MADHAVSHREE PACKAGING",,,"117, BASS COMPLEX,NEAR ALPHA HOTEL,GIDC CHAR RASTA, VAPI-396195",,,"1","INDIA",,,"AEDPC7161F","24250703858","24750703858","117, BASS COMPLEX,NEAR ALPHA HOTEL,GIDC CHAR RASTA, VAPI-396195","Supplier","2","24","IMMEDIATE AGAINST DELIVERY","1","0","madhavshree.packaging@gmail.com",,,"madhavshree.packaging@gmail.com","50200011338193","HDFC0000170","HDFC BANK LIMITED","CHALA ,VAPI","3232"
"2152","RAM PATIL",,,"VAPI. GIDC MAN POAD ,396230",,,"1","INDIA",,,"AGMPP3839L",,,"VAPI. GIDC MAN POAD ,396230","Supplier","2","55","NO CREDIT","1","0","RAM.PATIL12@GMAIL.COM",,,"RAM.PATIL12@GMAIL.COM",,NULL,NULL,NULL,"3233"
